price,bedrooms,bathrooms,addr,lat,lng
"4,295",2,1,175 W 87th St #23E,40.7883639,-73.9740784
"3,124",1,4,221 W 29th St #10A,40.7483767,-73.9936601
"2,235",1,4,325 W 100th St #4CC,40.7984691,-73.9723843
"2,690",1,1,155 E 52nd St #8D,40.7574943,-73.9703594
"5,900",1,4,6 E 74th St #5,40.7733192,-73.9655554
"2,900",2,1,189 Orchard St #4B,40.7221842,-73.9883583
"2,650",2,1,419 E 73rd St #5C,40.7681326,-73.954438
"2,450",1,1,329 Pleasant Ave #7B,42.7206478,-78.8407425
"2,250",1,4,329 Pleasant Ave #5B,42.7206478,-78.8407425
"2,297",1,1,509 W 110th St #3L,40.8035179,-73.964404
"2,325",1,1,1384 Lexington Ave #3B,40.7829559,-73.9533261
"1,400",1,4,Mercer St and Spring St,40.723421,-73.9996026
"1,850",1,1,1627 Park Ave #1C,40.7986649,-73.94334
"2,400",1,1,4 Orchard St #2B,41.3894401,-73.4569809
"2,888",3,1,189 Claremont Ave #TWENTYFIVE,40.8148882,-73.9605209
"2,096",2,1,54 E 130th St #3C,40.8084599,-73.937886
"2,825",1,1,501 1/2 W 43rd St #1R,39.971799,-80.7570904
"3,495",3,1,21 Cpn #35,38.1956205,-84.8964743
"1,900",1,4,311 E 60th St #3C,40.761109,-73.962992
"1,998",1,1,509 W 110th St #6O,40.8035179,-73.964404
"5,500",3,2,231 1st Ave #3F,40.7311787,-73.9830962
"2,825",1,1,329 Pleasant Ave #6A,42.7206478,-78.8407425
"3,250",2,1,421 3rd Ave #5,40.6725263,-73.9898106
"2,600",1,1,25 W 74th St #1A,40.778241,-73.976071
"2,600",2,1,195 Madison St #9,40.712831,-73.9904945
"1,900",1,1,346 W 36th St #4D,40.7540508,-73.9944563
"2,500",1,1,183 Mulberry St #14,40.7209009,-73.9968137
"5,590",1,1,450 W 17th St #28452,40.7436578,-74.0063783
"2,350",1,1,160 Prince St #18,40.7259191,-74.0015145
"2,700",2,1,35 Market St #2,40.0223115,-79.8869244
"4,000",1,1,127 Mott St #2L,40.7182696,-73.9970563
"1,825",2,1,608 W 188th St #21,40.8537514,-73.9312207
"2,250",1,1,41 W 64th St #3C,40.7719757,-73.9812873
"8,900",3,2,76 W 86th St #E3,40.7861984,-73.9719817
"1,775",1,1,630 W 173rd St #3G,40.8447222,-73.9392484
"2,998",3,2,117 W 141st St #21,40.818636,-73.9392608
"5,400",2,2,365 W 117th St #2,40.806191,-73.956699
"3,369",2,1,137 1st Ave #4,40.7279512,-73.9853396
"2,500",2,1,670 Riverside Dr #4C,40.8264977,-73.9520636
"2,350",1,1,137 Rivington St #3C,40.7193172,-73.9865046
"5,600",3,1,8 E 18th St #2,40.7380172,-73.9908082
"2,200",2,1,226 E 29th St #3B,40.7418368,-73.9791512
"2,500",1,1,181 Prince St #1A,40.7265124,-74.0019711
"2,998",3,2,117 W 141st St #26,40.818636,-73.9392608
"5,890",2,1,501 E 74th St #13C,40.7680889,-73.952547
"3,595",2,1,318 E 90th St #1W,40.7797981,-73.9488424
"3,000",1,1,240 E 32nd St #4-B,40.7436375,-73.977669
"7,495",4,2,141 Ridge St #9,42.4467589,-71.1748943
"3,299",2,1,101 Thompson St #5A,40.7256948,-74.0022346
"2,150",1,1,150 W 136th St #3,40.8153699,-73.9422085
"2,300",2,1,106 Convent Ave #3A,40.817067,-73.9527347
"2,350",1,4,222 E 35th St #5A,40.7457674,-73.9766925
"2,550",1,4,201 E 37th St #11A,40.7476551,-73.9763076
"2,505",1,4,4 Park Ave #22V,40.7468785,-73.9819474
"2,475",1,4,4 Park Ave #16B,40.7468785,-73.9819474
"4,851",3,2,309 E 75th St #3A,40.7706537,-73.9562989
"1,525",1,4,900 Riverside Dr #6C,40.8380513,-73.9460762
"2,300",1,1,419 E 117th St #2B,40.7964667,-73.9339263
"4,900",2,1,600 W 111th St #4G,40.8048417,-73.9668422
"3,495",1,1,115 E 34th St #803,40.7468705,-73.9801731
"3,730",1,4,130 W 15th St #26745,40.7384506,-73.9977613
"12,000",2,2,93 Mercer St #2E,40.7232382,-74.000068
"2,195",1,1,403 E 70th St #8,40.766343,-73.9563373
"3,250",1,4,1 Irving Pl #U15H,40.7348011,-73.9890846
"2,700",1,4,68 Thompson St #3A,40.724291,-74.0028741
"5,250",3,2,309 E 75th St #2,40.7706537,-73.9562989
"3,495",2,1,640 10th Ave #2N,40.761641,-73.99364
"4,495",3,1,54 W 29th St #2W,40.7464109,-73.9897875
"3,000",2,1,102 Norfolk St #5,40.7187348,-73.9869431
"3,500",1,1,330 E 63rd St #5M,40.7623928,-73.9613211
"3,500",1,4,325 Lexington Ave #4E,40.7491949,-73.9773516
"3,550",1,1,444 E 82nd St #6H,40.7732856,-73.9497548
"5,000",1,1,12 E 10th St #GARDEN,40.7329494,-73.9947556
"3,100",1,1,4 Park Ave #14K,40.7468785,-73.9819474
"3,200",1,1,445 W 19th St,40.745085,-74.004852
"2,695",1,1,235 W 102nd St #4O,33.943989,-118.277436
"2,125",1,4,417 E 83rd St #3C,40.7747732,-73.949947
"3,500",1,1,10 Waterside Plz #37G,40.7368672,-73.9740576
"3,300",1,1,344 E 63rd St #8F,40.7621195,-73.9607714
"5,675",1,1,20 River Ter #12J,43.6661638,-70.6008631
"12,750",3,2,110 W 78th St #2,38.9869831,-94.5915912
"3,800",1,1,68 Prince St #3,40.723688,-73.9968729
"4,385",1,1,250 W 19th St #9J,40.7421019,-73.9989642
"8,950",2,2,462 W 58th St #PHA,40.7693647,-73.9874998
"5,600",3,2,202 Riverside Dr #3D,40.7936797,-73.9760943
"9,175",3,2,211 N End Ave #19E,42.852284,-70.81814
"4,750",2,2,317 W 112th St #1,40.8023652,-73.9579431
"3,010",1,1,205-235 E 95th St #B33M,40.784169,-73.9479526
"2,400",1,4,1100 Madison Ave #4K,40.7787515,-73.960608
"4,495",1,1,300 Mercer St #23H,40.7302424,-73.9934923
"2,075",1,5,235 E 81st St #3RW,40.7751469,-73.9547143
"2,400",1,1,101 W 77th St #1A,40.780901,-73.976501
"3,275",1,1,63 W 73rd St #3B,40.7781077,-73.9778331
"1,995",1,1,1925 Adam Clayton Powell Jr Blvd #2I1,40.8033746,-73.9517567
"1,950",1,5,238 E 82nd St #2D,40.7754073,-73.9544272
"2,650",1,5,350 W 51st St #7AA,40.7635243,-73.9876249
"2,850",1,5,215-217 E 96th St #26B,40.784938,-73.948379
"2,350",3,1,164 W 146th St #B6,40.8219308,-73.9381489
"2,700",1,1,422 E 58th St #6-B,40.7583551,-73.9614889
"2,195",1,1,128 E 86th St #4B,40.7793899,-73.9560255
"4,600",2,1,200 E 72nd St #3F,40.7693746,-73.9602924
"9,500",3,2,247 W 87th St #24A,40.788883,-73.9755519
"3,300",1,1,402 E 12th St #5,40.7297136,-73.9832085
"2,791",2,1,309 E 75th St #19,40.7706537,-73.9562989
"2,658",1,5,150 E 37th St #D6,40.7477962,-73.9776641
"4,880",2,2,151-155 E 31st St #W10H,40.7444844,-73.9805421
"2,790",1,5,1 River Pl #1822,32.421541,-80.77825
"2,250",1,4,139 Thompson St #15,40.726761,-74.001383
"5,750",2,1,11 E 88th St #6A,40.7826151,-73.9584742
"12,500",2,2,166 Perry St #2C,40.7344795,-74.0093558
"19,000",5,3,14 E 4th St #509,41.5120354,-78.2371673
"10,000",2,2,447 W 18th St #7A,40.744482,-74.005435
"2,700",1,5,1510 Lexington Ave #3R,40.7870559,-73.9505352
"4,100",1,1,100 W 58th St #6E,40.7649394,-73.9771489
"3,495",2,2,357 W 37th St #3BB,40.7552372,-73.9945365
"5,100",2,2,225 E 6th St #5N,35.2274621,-80.8388937
"7,750",2,2,146 W 57th St #43D,40.7648614,-73.9792586
"6,000",2,2,5 E 22nd St #28F,40.7406128,-73.9890735
"3,095",1,5,100 W 26th St #4F,40.7447992,-73.9919171
"3,500",2,1,154 W 70th St #3M,40.7767432,-73.9816571
"5,676",1,1,240 Central Park S #7L,40.767434,-73.9811782
"2,250",1,5,212 W 22nd St #2D,40.7434611,-73.9966831
"3,395",1,1,222 E 3rd St #1A,35.2236954,-80.8435817
"1,800",1,5,528 E 79th St #6H,40.7705095,-73.948766
"3,295",1,1,245 E 19th St #17M,40.7357214,-73.9829391
"3,200",1,1,63 W 73rd St #1B,40.7781077,-73.9778331
"3,600",1,1,225 E 6th St #3C,35.2274621,-80.8388937
"3,395",2,1,348 W 47th St #1C,40.761194,-73.989902
"2,927",1,5,245 E 19th St #17P,40.7357214,-73.9829391
"3,475",1,1,5 E 22nd St #3E,40.7406128,-73.9890735
"3,690",2,1,233 W 18th St #B,40.7418748,-73.9992711
"3,395",2,1,308 W 30th St #5,,
"3,495",2,1,208 E 28th St #1-J,40.741485,-73.980314
"2,900",2,1,4 W 101st St #59,40.7949629,-73.9631553
"4,405",3,1,380 Broome St #1F,40.7206286,-73.9963942
"4,000",1,1,145 E 48th St #22A,40.7551234,-73.9724043
"8,500",2,2,252 7th Ave #12T,40.7452044,-73.9950839
"4,295",2,2,30 W 18th St #13A,40.7390497,-73.993548
"3,600",1,1,43 W 61st St #18K,40.7704951,-73.9833032
"2,500",1,5,39 E 65th St #2B,40.7672154,-73.9679119
"3,600",2,1,360 W 28th St #4B,44.9521141,-93.2837615
"2,995",2,1,251 W 92nd St #4E2,40.7924253,-73.9740326
"3,600",2,1,244 E 21st St #14F,40.7366353,-73.9824074
"8,250",2,2,252 7th Ave #7E,40.7452044,-73.9950839
"3,200",1,5,88 Greenwich St #911,40.7077056,-74.0138816
"3,995",1,1,66 W 38th St #120G,40.7520205,-73.9855735
"4,000",1,1,150 W 51st St #1232,40.7614321,-73.9825389
"2,800",1,1,346 W 87th St #3B,40.790133,-73.97932
"4,400",1,1,55 Wall St #728,40.7060794,-74.0093213
"2,395",1,1,265 E 78th St #6E,40.7729529,-73.9557973
"3,750",1,1,150 W 51st St #1709,40.7614321,-73.9825389
"2,900",2,1,417 E 65th St #4,40.7631127,-73.9581016
"3,800",2,1,420 Central Park W #2E,40.7957958,-73.9620527
"3,800",2,1,316 W 39th St #2E,39.8264897,-86.1645839
"4,770",3,1,230 E 44th St #6T,40.7512764,-73.9721395
"3,350",1,1,226 E 70th St #4A,40.7676037,-73.960124
"4,696",2,1,51 W 69th St #1C,40.7753043,-73.9792476
"3,250",2,1,475 Fdr Dr #L501,40.7137564,-73.9777734
"5,377",3,2,50 W 97th St #2R,40.7928133,-73.9657847
"2,895",1,4,154 E 29th St #610,40.421588,-105.076325
"2,693",1,1,310 E 83rd St #1A,40.7754562,-73.9525344
"4,000",2,2,202 Riverside Dr #2B,40.7936797,-73.9760943
"2,550",3,1,526 W 161st St #8,40.8357817,-73.9417304
"2,850",1,1,47 E 74th St #4F,40.7729135,-73.9634693
"2,350",1,4,225 E 10th St #2H,40.7293586,-73.985369
"2,750",1,1,329 Pleasant Ave #5A,42.7206478,-78.8407425
"4,892",1,1,200 E 11th St #1001,40.7310011,-73.9884508
"2,900",2,1,700 E 9th St #14,40.7250248,-73.9777969
"5,955",1,1,450 W 17th St #28424,40.7436578,-74.0063783
"3,650",1,1,300 E 34th St #20H,40.7444269,-73.9757094
"5,900",1,1,60 E 55th St #28A,40.7605465,-73.9727699
"3,975",3,1,225 E 35th St #17,40.7460856,-73.9763735
"5,200",3,2,90 Nassau St #6,40.710078,-74.007679
"3,100",1,4,125 Church St #6M,43.0848609,-73.7911547
"2,900",1,1,329 Pleasant Ave #7A,42.7206478,-78.8407425
"2,250",1,4,632 E 14th St #10,40.7286844,-73.9766501
"2,525",2,1,272 W 139th St #F3,40.818758,-73.944605
"5,250",1,1,259 W 10th St #3A,38.0287817,-121.8897918
"2,500",1,1,112 W 74th St #2F,40.7788054,-73.9785194
"2,895",2,1,969 Columbus Ave #4C,40.8001455,-73.9618519
"3,095",2,1,265 E 78th St #5A,40.7729529,-73.9557973
"2,495",1,1,226 E 25th St #4A,40.7394391,-73.9811253
"1,795",1,1,583 W 215th St #C8,40.8722239,-73.9190421
"4,500",1,1,40 Broad St #25A,40.7060375,-74.0117772
"3,900",1,1,71 Nassau St #11B,40.7097671,-74.0083249
"3,650",1,1,56 Pine St #3A,39.9911325,-74.7850485
"3,845",1,1,100 W 26th St #5H,40.7447992,-73.9919171
"8,000",2,2,422 E 72nd St #32C,40.7669153,-73.9549414
"8,000",2,2,845 United Nations Plz #36D,40.7623737,-73.9739119
"11,750",2,2,2C Madison Ave #10,40.74228,-73.987855
"1,700",1,5,1912 3rd Ave #2D,40.791359,-73.9452052
"3,850",2,1,159 E 30th St #5CC,40.7434758,-73.9801654
"3,500",2,1,312 W 20th St #5C,40.743609,-74.000854
"1,725",1,1,2335 1st Ave #2L,40.7984399,-73.9339553
"1,910",1,4,1470 1st Ave #12F,40.7705841,-73.9536119
"25,000",3,2,37 E 12th St #6,40.733819,-73.9920228
"1,850",1,1,607 W 184th St #2FW,40.8516078,-73.9331121
"3,495",1,1,35 Bedford St #24,42.503992,-71.2032
"1,900",1,5,237 E 26th St #2C,40.7402294,-73.980018
"1,975",1,1,319 E 88th St #11,40.7788884,-73.9496085
"4,800",3,1,43 Jane St #1N,40.7383148,-74.0047187
"2,250",1,1,265 E 78th St #4C,40.7729529,-73.9557973
"3,875",1,1,50 Clinton St #2F,40.7196149,-73.9845077
"2,199",1,1,107 E 2nd St #14,45.602318,-121.1834364
"1,900",1,5,332 E 54th St #4C,40.756661,-73.965593
"3,095",2,1,174 Avenue B #2E,43.0995517,-86.2202795
"4,200",2,1,661 Washington St #3F,42.351711,-71.17005
"1,650",1,1,476 W 165th St #3C,40.837408,-73.937877
"2,975",1,5,220 E 63rd St #1P,40.763466,-73.963948
"4,250",1,1,350 W 42nd St #36F,40.7579169,-73.9922148
"3,235",1,5,505 W 29th St #26265,40.7518109,-74.0018238
"2,950",1,1,259 Bleecker St #13,40.7313644,-74.0028464
"2,460",1,5,208 W 23rd St #919,40.7441081,-73.9964178
"2,500",1,5,330 E 49th St #4E,40.7536955,-73.967654
"2,100",1,5,151 Allen St #4,40.7209079,-73.9899226
"3,690",1,1,321 E 22nd St #6F,40.736939,-73.9802505
"2,454",2,1,248 Broome St #13A,40.7181318,-73.9896129
"2,900",2,1,433 E 75th St #2,40.7692845,-73.952935
"1,975",1,5,520 E 79th St #4G,40.7706701,-73.9490895
"2,500",1,1,261 Broome St #H2,40.7180929,-73.9904604
"1,850",1,5,444 W 49th St #5B,40.7634413,-73.9914031
"2,195",2,1,169 E 101st St #2,40.7890467,-73.9480562
"3,150",3,2,251 Seaman Ave #2L,40.8717059,-73.9178528
"2,495",1,1,644 10th Ave #5N,40.7617781,-73.9936153
"2,250",1,5,330 W 85th St #3B,40.7884894,-73.9795864
"11,950",2,1,143 Prince St #6,40.7257568,-74.0006196
"2,500",1,1,155 E 34th St #11C,40.746168,-73.978543
"5,250",2,2,40 W 55th St #3C,40.7622032,-73.9767455
"3,400",2,1,193 E 4th St #5F,33.7479969,-117.866629
"1,850",1,5,302 E 90th St #3A,40.7800577,-73.9494802
"5,250",3,2,108 W 119th St #1,40.8041347,-73.9491459
"2,250",1,1,454 9th Ave #11B,40.7541584,-73.9953749
"2,200",1,1,349 W 85th St #31,40.7890717,-73.9798849
"2,200",1,5,140 E 52nd St #4C,40.757499,-73.971269
"4,200",3,1,240 E 4th St #4D,33.7826783,-117.2251128
"4,350",3,1,349 E 12th St #1,40.7303587,-73.9838278
"2,110",1,1,409 W 50th St #5B,40.7639481,-73.9895046
"2,499",2,1,118 E 103rd St #30,40.7905491,-73.9487671
"4,350",1,1,147 Christopher St #4B,40.7329578,-74.0078559
"3,300",1,1,54 Barrow St #4C,40.7321038,-74.0048703
"2,350",2,1,3117 Broadway #57,40.8134083,-73.9604356
"3,700",2,1,477 Fdr Dr #M2003,40.7140278,-73.9772592
"2,250",1,1,355 W 85th St #27,40.7891517,-73.9800816
"2,200",1,1,166 E 90th St #2D,40.7815438,-73.9530453
"3,100",1,1,175 W 90th St #2A,40.7904254,-73.9726003
"3,500",2,1,216 Centre St #5,40.7192403,-73.9987334
"2,375",1,1,344 E 110th St #4B,40.792204,-73.938855
"2,795",2,1,100 Cabrini Blvd #5Z,40.851557,-73.940465
"2,850",2,1,12 Delancey St #10,40.7203671,-73.9931755
"6,750",3,2,88 Clinton St #2B,40.718401,-73.9851503
"7,500",2,1,23 E 81st St #10,40.778012,-73.9614872
"2,050",1,5,233 E 32nd St #1C,40.744084,-73.977675
"1,795",1,5,1125 Lexington Ave #223,40.7743696,-73.9591088
"1,940",1,1,500 E 89th St #3-B,40.7775762,-73.9454836
"2,650",1,5,232 E 12th St #3F,40.7311137,-73.9866652
"2,950",2,1,154 E 39th St #9G,40.7490012,-73.9763502
"5,995",3,1,457 Broome St #5,40.7220867,-74.0011173
"5,999",2,1,448 W 37th St #7A,40.7558778,-73.9970557
"3,200",2,1,91 E 3rd St #11,35.0535438,-85.308711
"2,100",1,1,40 W 126th St #4R,40.807549,-73.943461
"2,150",1,5,184 E 3rd St #4F,34.0485572,-118.2448019
"2,300",1,1,355 W 85th St #47,40.7891517,-73.9800816
"2,250",1,1,319 W 92nd St #7,40.7932135,-73.9758954
"2,500",1,1,344 W 46th St #1F,40.76028,-73.9896896
"2,050",1,1,437 E 74th St #3B,40.76864,-73.953314
"2,750",1,5,17 E 70th St #1A,40.7708165,-73.9666607
"2,200",2,1,212 E 122nd St #A3,40.8012851,-73.9366293
"4,500",2,1,107 W 86th St #2,40.7869025,-73.9724931
"3,095",2,1,76 E 7th St #61,40.6510973,-73.9747552
"4,300",2,2,312 E 90th St #5E,40.7798632,-73.9489993
"1,900",1,5,1055 2nd Ave #3D,40.7584591,-73.9662602
"2,550",2,1,433 E 80th St #5,40.7726222,-73.9506864
"3,195",2,1,214 W 92nd St #44B,40.79183,-73.9733395
"2,965",1,1,228 E 27th St #2B,40.7406184,-73.9800907
"3,195",2,1,159-0 Riverside Dr W #4L70,40.837251,-73.9476642
"2,200",1,1,104 Macdougal St #5,40.7293396,-74.0007563
"2,600",1,1,228 E 51st St #4,40.7557958,-73.9692653
"2,795",1,1,436 West Broadway #4L,40.7257075,-74.0012158
"4,495",3,1,423 3rd Ave #2,40.672421,-73.9899473
"3,595",1,1,520 E 72nd St #10D,40.766119,-73.9527148
"3,295",1,1,379 E 10th St #5A,40.7263993,-73.9783486
"6,000",4,2,350 3rd Ave #3D,40.6753988,-73.9877428
"3,950",1,1,45 5th Ave #10A,40.7341815,-73.9945925
"2,250",1,1,308 E 89th St #4A,40.7793385,-73.9496958
"2,711",1,1,72 W 69th St #5C,40.7751478,-73.9798975
"2,600",1,1,329 Pleasant Ave #2A,42.7206478,-78.8407425
"2,575",1,1,208 E 70th St #2C,40.7679719,-73.9609333
"5,495",4,2,350 W 47th St #5A,40.7613179,-73.9898873
"3,195",3,1,202 E 110th St #2B,40.7937342,-73.9424808
"1,950",1,5,1819 2nd Ave #3,40.78322,-73.948201
"1,850",1,1,167 E 99th St #5E,40.7875772,-73.9484727
"12,995",2,3,1085 Park Ave #3C,40.7815268,-73.9557693
"16,500",4,3,460 West Broadway,40.7263541,-74.0007
"6,300",2,2,160 E 84th St #12-C,40.7775872,-73.9555383
"2,350",1,5,244 E 75th St #2D,40.77077,-73.957481
"2,399",2,1,3151 Broadway #6D,40.814497,-73.9596275
"4,400",1,1,60 Sutton Pl S #3EN,40.7553429,-73.9627752
"3,775",1,2,329 Pleasant Ave #1B,42.7206478,-78.8407425
"3,500",1,1,444 E 82nd St #7C,40.7732856,-73.9497548
"2,745",1,4,310 E 2nd St #E10,45.6008583,-121.1815347
"2,395",2,1,196 W 108th St #2N,40.8015048,-73.9645112
"3,700",1,1,445 W 23rd St #9F,40.7473977,-74.0029218
"4,400",1,1,625 W 57th St #451,40.7714779,-73.9930128
"2,383",2,1,325 Wadsworth Ave #B3,40.8550117,-73.9308526
"3,100",3,1,672 Saint Nicholas Ave #28,40.8228719,-73.944942
"3,500",1,1,77 W 55th St #17G,40.7631099,-73.9776533
"2,500",1,4,400 Central Park W #10T,40.7940232,-73.9632109
"2,850",1,4,175 W 12th St #6C,43.5431495,-96.7281577
"2,395",1,1,65 Downing St #4A,40.7291038,-74.0048655
"1,550",1,5,524 W 162nd St #3C,40.8363699,-73.9411758
"4,800",1,2,50 W 34th St #15A8,40.749431,-73.9874758
"3,232",1,1,360 W 34th St #12C,40.7529766,-73.9958918
"2,657",1,5,1 West St #3512,40.705242,-74.0161235
"2,730",1,1,850 Amsterdam Ave #17D,40.7976326,-73.9680989
"3,795",1,1,350 W 37th St #21C,40.7548232,-73.9943889
"5,095",2,2,350 W 37th St #14D,40.7548232,-73.9943889
"3,850",1,1,184 Lexington Ave #10F,40.744911,-73.9811205
"3,700",1,1,284 Mott St #2Q,40.7243207,-73.9939438
"2,650",1,1,140 W 83rd St #2,40.7850033,-73.9752755
"3,350",1,1,154 E 29th St #306,40.421588,-105.076325
"4,250",1,1,300 E 34th St #8J,40.7444269,-73.9757094
"3,015",1,1,205-235 E 95th St #C26A,40.784169,-73.9479526
"3,495",1,1,223 2nd Ave #3H,40.7322005,-73.9853909
"5,500",2,1,137 E 38th St #2A,40.7487895,-73.977035
"3,750",1,1,151-155 E 31st St #E31C,40.7444844,-73.9805421
"2,075",1,1,283 E 4th St #2A,33.7479936,-117.865613
"3,875",1,1,111 Worth St #5P,40.7159388,-74.0033414
"2,250",1,5,146 E 39th St #4A,40.749003,-73.9767169
"3,975",2,1,284 Mott St #9J,40.7243207,-73.9939438
"2,495",1,5,223 2nd Ave #3O,40.7322005,-73.9853909
"2,750",1,1,529 Broome St #26,40.7238189,-74.0043125
"6,000",2,2,25 Central Park W #2X,40.7704376,-73.9808091
"4,500",1,1,150 W 51st St #1206,40.7614321,-73.9825389
"3,100",1,1,211 W 106th St #14D,40.8010641,-73.9665068
"1,795",1,4,352 E 85th St #1D,40.7762374,-73.9504084
"2,600",1,6,300 E 46th St #10S,40.7521195,-73.9701798
"4,000",1,1,75 Wall St #32N,40.7051405,-74.0079954
"3,085",1,1,360 W 43rd St #N10F,40.7587021,-73.9916327
"4,750",1,1,70 Little West St #6C,40.7069489,-74.0169068
"2,380",1,6,339 E 58th St #9G,40.7595174,-73.9631435
"2,850",1,1,1595 Lexington Ave #3C,40.7891442,-73.9482286
"2,500",1,6,130 Christopher St #6,40.733002,-74.006148
"4,585",3,1,440 W 47th St #2A,40.7621701,-73.992184
"2,995",1,1,212 E 25th St #LE,40.739571,-73.981523
"4,225",1,1,218 W 10th St #5A,32.7448551,-96.8255105
"2,100",1,1,500 W 148th St #4G,40.8272295,-73.9466517
"4,295",1,1,75 Wall St #30B,40.7051405,-74.0079954
"4,722",2,2,315 W 57th St #9D,40.7673453,-73.9837065
"4,000",4,2,346 E 13th St #10,40.7307479,-73.9838237
"1,750",1,1,564 W 189th St #5B,40.8539129,-73.9296721
"4,700",3,1,440 E 6th St #4B,32.22754,-110.964263
"4,695",1,1,34 Desbrosses St #916,40.7238904,-74.0107596
"1,500",3,1,Delancey St and Orchard St,40.718962,-73.9898099
"2,100",1,6,45 Tudor City Pl #906,40.7493965,-73.9699911
"2,395",1,6,315 E 74th St #6,40.7699153,-73.9564524
"12,900",3,3,52 Thomas St #3D,41.9001463,-87.7768771
"6,895",3,2,225 Front St #3S,40.7073602,-74.002061
"4,700",3,1,454 W 58th St #5E2,40.7692441,-73.9872673
"14,000",3,2,18 Leonard St #6C,40.7184656,-74.0079814
"2,275",1,1,258 E 78th St #3-C,40.7727318,-73.9562868
"2,195",1,1,311 E 81st St #4FE,40.774495,-73.953119
"3,299",1,1,332 E 14th St #B1,40.7316074,-73.9837704
"2,450",1,6,301 W 45th St #3F,40.7594618,-73.9886939
"2,700",1,1,2231 Adam Clayton Powell Jr Blvd #605,40.8129593,-73.9448393
"3,250",2,1,1626 2nd Ave #2W,40.7766202,-73.9523275
"2,400",1,6,312 W 23rd St #2J,30.18968,-85.6652687
"2,395",1,6,335 W 20th St #1RW,40.7442327,-74.0013756
"4,350",2,2,34 W 85th St #2,40.784946,-73.9711357
"2,200",1,6,234 W 112th St #G2,40.8010748,-73.9558441
"5,495",2,2,111 Reade St #4,40.7157505,-74.0086938
"1,150",1,6,547 W 152nd St #2F,40.8306799,-73.9463301
"3,600",2,1,58 E 1st St #3B6,32.2174499,-82.4124167
"2,675",1,6,220 W 24th St #2203S,40.7450137,-73.99628
"2,815",1,6,321 E 22nd St #5F,40.736939,-73.9802505
"2,200",1,6,5 Tudor City Pl #428,40.7479794,-73.9708635
"4,500",2,1,154 W 70th St #8A,40.7767432,-73.9816571
"2,995",1,1,58 W 8th St #3C,41.3125963,-75.8388124
"2,250",1,1,249 W 26th St #2A,40.7470964,-73.9963114
"3,000",2,1,8 E 48th St #2C,40.7567892,-73.9774945
"1,615",1,6,700 W 192nd St #713,40.8578672,-73.9324864
"2,169",1,1,700 W 192nd St #802,40.8578672,-73.9324864
"1,550",1,6,206 W 132nd St #1R,40.8134469,-73.945845
"2,200",1,1,12 W 103rd St #4A,40.7962905,-73.9624271
"3,995",1,1,301 Elizabeth St #306,40.7247234,-73.9935548
"2,995",1,6,284 Mott St #1G,40.7243207,-73.9939438
"3,200",1,1,200 W 70th St #9C,32.4423939,-93.7591659
"3,795",2,1,141 E 89th St #7A,40.7813731,-73.9537616
"1,845",1,1,1427 York Ave #5D,40.7693102,-73.9523353
"2,375",2,1,1272 Amsterdam Ave #4C,40.8112323,-73.958215
"2,495",1,6,90 Washington St #20A,42.0834813,-71.0901652
"5,094",2,1,10 Jones St #5K,40.7319601,-74.002091
"9,095",3,6,145 Attorney St #1A,40.7201669,-73.9837528
"3,300",1,1,167 W 85th St #5,40.7869757,-73.9749337
"4,450",2,1,295 Park Ave S #5E,40.739778,-73.9863746
"2,400",1,1,154 Mott St #4S,40.7193648,-73.9961112
"3,625",1,1,50 Prince St #3J,40.7233245,-73.9959128
"3,889",2,1,214 W 21st St #4E,40.7429867,-73.9975348
"5,650",3,2,101 W 25th St #2D,40.7445014,-73.9921103
"2,900",1,1,128 W 13th St #33,40.7370544,-73.9987831
"2,695",1,1,176 W 86th St #4F,40.7873566,-73.9749829
"1,175",3,1,600 W 136th St,40.8208517,-73.9550315
"1,995",1,6,150 E 30th St #6C,40.7433096,-73.9806865
"3,650",1,1,72 Charles St #2W,40.7346591,-74.0034993
"1,925",1,6,291 Pleasant Ave #2A,44.8889821,-93.2833636
"4,000",3,1,439 W 48th St #4EF,40.7631709,-73.9916024
"5,115",1,6,456 Washington St #29119,42.0848414,-70.786331
"3,450",1,1,250 E 30th St #5B,40.7421984,-73.9781086
"5,195",2,2,135 W 16th St #1C,40.7395726,-73.997357
"3,000",2,1,449 W 51st St #2FR,40.765078,-73.990179
"3,395",2,1,106 Norfolk St #15F,40.71882,-73.986863
"2,700",1,6,401 E 88th St #6C,40.7783213,-73.9478421
"2,400",1,1,297 W 112th St #3,40.801837,-73.9568576
"2,050",1,6,161 E 25th St #5D,40.7404822,-73.9825038
"4,295",2,2,78-84 Rivington St #5A,40.7204897,-73.9892391
"2,399",1,6,32 W 86th St #2BL,40.7857499,-73.9710925
"3,000",2,1,439 W 51st St #2W,40.7647673,-73.9900229
"4,100",2,1,329 E 10th St #8C,40.7273102,-73.9805608
"3,200",1,6,200 Cps #21L,40.7666805,-73.9798041
"2,150",1,1,106 W 96th St #3C,40.7929203,-73.9683485
"2,795",2,1,178 E 7th St #2B,40.6474793,-73.9734818
"3,162",1,6,85 4th Ave #5BB,40.6815355,-73.979931
"3,450",1,1,206 Sullivan St #7,40.7290261,-74.000394
"4,000",4,2,71 W 107th St #2EF,40.7998939,-73.9620104
"3,600",2,2,456 W 167th St #PHB,40.8387225,-73.9369771
